Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;001;120;13201;62500;2021/001269;2021/001269;ESCUADRÓN DE LA POLICÍA MUNICIPAL, CRTA. DEL PARDO S/N. MOBILIARIO MODULAR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;2719,60;2719,60;2719,60;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13201;62500;2021/000034;2021/000034;UNIDADES Y DEPENDENCIAS POLICÍA MUNICIPAL. MOBILIARIO PARA PROTECCIÓN HIGIÉNICO-SANITARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;248659,00;248659,00;248659,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62599;2021/001145;2021/001145;SERVICIOS POLICÍA MUNICIPAL. MAMPARAS Y MATERIAL PARA DISTRIBUCIÓN DE ESPACIOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;18150,00;18150,00;2,19;0,00;18147,81;18147,81;0,00;0,00;0,00
;;001;120;13201;62599;2021/001187;2021/001187;MENINA CONMEMORATIVA A LA MUJER POLICÍA MUNICIPAL. ADQUISICIÓN;999;NO DISTRITALIZABLE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;3500,00;3500,00;3500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62599;2021/001224;2021/001224;SERVICIOS POLICÍA MUNICIPAL. ADQUISICIÓN MATERIAL DE ENCUADERNACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;1900,00;1900,00;0,88;0,00;1899,12;1899,12;0,00;0,00;0,00
;;001;120;13201;62601;2021/000032;2021/000032;CENTRO INTEGRADO DE SEGURIDAD Y EMERGENCIAS (CISEM). EQUIPOS PARA PROCESO DE DATOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;170000,00;0,00;170000,00;170000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62601;2021/000035;2021/000035;SERVICIOS POLICÍA MUNICIPAL. EQUIPOS DE VIDEOCONFERENCIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;80000,00;0,00;80000,00;80000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62601;2021/000036;2021/000036;SERVICIOS POLICÍA MUNICIPAL. IMPRESORAS TARJETAS CORPORATIVAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;21659,00;0,00;21659,00;21659,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62601;2021/001013;2021/001013;CÁMARAS WEB PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;15125,00;15125,00;15125,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62601;2021/001138;2021/001138;WORKSTATIONS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;15000,00;15000,00;15000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13201;62601;2020/000299;2020/000299;SERVICIOS POLICÍA MUNICIPAL. DISPOSITIVOS MÓVILES SISTEMA INFORMACIÓN MOVIPOL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;356950,00;356950,00;0,00;0,00;356950,00;356950,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13201;62601;2020/000662;2020/000662;CENTRO INTEGRADO DE SEGURIDAD Y EMERGENCIAS. EQUIPOS INFORMÁTICOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;61417,18;61417,18;0,00;0,00;61417,18;61417,18;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13201;62601;2019/003078;2019/003078;EQUIPOS PROCESOS DATOS SEGURIDAD RED PROYECTOS ADMINISTRACIÓN POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;30248,79;30248,79;30248,79;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13201;62601;2019/004257;2019/004257;EQUIPOS PARA MOVILIDAD DIGITAL INTEGRAL DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;70809,20;70809,20;70809,20;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62999;2021/000037;2021/000037;SERVICIOS POLICÍA MUNICIPAL. ADQUISICION DE DRONES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;100000,00;-73309,90;26690,10;26690,10;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;62999;2021/000503;2021/000503;SERVICIOS POLICÍA MUNICIPAL. EQUIPAMIENTO ELÉCTRICO PARA SISTEMAS DE TELECOMUNICACIONES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;18137,90;18137,90;599,75;0,00;17538,15;17538,15;0,00;0,00;0,00
;;001;120;13201;62999;2021/000504;2021/000504;SERVICIOS POLICÍA MUNICIPAL. MATERIAL AUDIOVISUAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;25047,00;25047,00;0,00;0,00;25047,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13201;62999;2021/000448;2021/000448;CÁMARAS VIDEOVIGILANCIA PÚBLICAS (CCTV) POLICÍA MUNICIPAL VARIOS DISTRITOS DE MADRID;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;1100000,00;1100000,00;1100000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;63200;2021/000040;2021/000040;OBRAS DE REFORMA EN EDIFICIOS Y DEPENDENCIAS ADSCRITOS A POLICIA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13201;63600;2021/000449;2021/000449;TERMINALES TETRA PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;400000,00;400000,00;400000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13201;63601;2021/000450;2021/000450;SISTEMA VIDEOVIGILANCIA POR CIRCUITO CERRADO DE TELEVISIÓN (CCTV) EN DEPENDENCIAS POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;300000,00;300000,00;300000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13201;64100;2021/000045;2021/000045;SERVICIOS POLICÍA MUNICIPAL. APLICACIONES INFORMÁTICAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;388000,00;0,00;388000,00;287328,57;0,00;100671,43;23262,41;0,00;0,00;0,00
;;001;120;13510;62300;2021/001089;2021/001089;SERVICIOS SAMUR-PROTECCIÓN CIVIL. ADQUISICIÓN MAQUINARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;18000,00;18000,00;18000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13510;62300;2021/000451;2021/000451;APARATOS DE ELECTROMEDICINA PARA SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;880000,00;880000,00;880000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13510;62301;2021/000452;2021/000452;SISTEMA DE VIDEOVIGILANCIA Y CONTROL PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;400000,00;400000,00;400000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;62302;2021/000508;2021/000508;SERVICIOS SAMUR-PROTECCIÓN CIVIL. ÚTILES Y HERRAMIENTAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;23000,00;23000,00;3337,50;2359,50;17303,00;17303,00;0,00;0,00;0,00
;;001;120;13510;62302;2021/000520;2021/000520;SERVICIOS SAMUR-PROTECCIÓN CIVIL. CUCHILLA QUITANIEVES PARA VEHÍCULOS POR ALERTAS CLIMATOLÓGICAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;35090,00;35090,00;0,00;0,00;35090,00;35090,00;35090,00;0,00;35090,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13510;62400;2020/007086;2020/007086;IFS-ADQUISICIÓN DE FURGONES PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;186000,11;186000,11;0,00;0,00;186000,11;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13510;62400;2021/000454;2021/000454;AMBULANCIAS Y FURGONES PARA SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;1100000,00;1100000,00;1100000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;62599;2021/001096;2021/001096;SERVICIOS SAMUR-PROTECCIÓN CIVIL. MOBILIARIO Y ENSERES PROTECCIÓN HIGIÉNICO-SANITARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;12900,00;12900,00;12900,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13510;62599;2021/000417;2021/000417;EQUIPAMIENTO BASES SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;250000,00;250000,00;250000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;62600;2020/000310;2020/000310;SERVICIOS SAMUR-PROTECCIÓN CIVIL. EQUIPOS DE COMUNICACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;150000,00;0,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13510;62600;2021/000456;2021/000456;SISTEMA HISTORIA CLÍNICA PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;170000,00;170000,00;170000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;62601;2020/000470;2020/000470;SERVICIOS SAMUR. SISTEMA DE GESTIÓN Y TRATAMIENTO DE EMERGENCIAS. ADQUISICIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;300000,00;0,00;300000,00;0,00;0,00;300000,00;0,00;0,00;0,00;0,00
;;001;120;13510;62999;2021/001179;2021/001179;CENTRO ASISTENCIAL MODULAR POLIVALENTE PARA ATENCIÓN IN SITU EMERGENCIAS Y CATÁSTROFES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;121000,00;121000,00;121000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;63200;2021/001116;2021/001116;BASE SAMUR-PROTECCIÓN CIVIL C/ SANTERAS, 39. INSTALACIÓN REJAS Y PUERTA ACCESO;219;VICALVARO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;5000,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13510;63200;2021/000455;2021/000455;ADECUACIÓN PUERTAS Y MOTORES E INSTALACIÓN SISTEMA DE SEGURIDAD EN DEPENDENCIAS SAMUR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;470000,00;470000,00;470000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;63400;2021/000416;2021/000416;ADAPTACIÓN VEHÍCULOS SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;200000,00;0,00;200000,00;20000,01;45000,00;134999,99;134999,99;0,00;0,00;0,00
;;001;120;13510;63599;2021/000417;2021/000417;EQUIPAMIENTO BASES SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;53150,00;-34748,96;18401,04;18401,04;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;63599;2021/000417;2021/010417;BASES OPERATIVAS SAMUR Y SUBDIRECCIÓN GENERAL. CORTINAS ENROLLABLES PARA LAS INSTALACIONES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;17459,74;17459,74;0,00;0,00;17459,74;17459,74;0,00;0,00;0,00
;;001;120;13510;63599;2021/000417;2021/990417;BASES OPERATIVAS SAMUR-PROTECCIÓN CIVIL. ADQUISICIÓN DIVERSOS ELECTRODOMÉSTICOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;17289,22;17289,22;0,00;0,00;17289,22;17289,22;0,00;0,00;0,00
;;001;120;13510;63901;2021/000418;2021/000418;SEÑALIZACIÓN DEPENDENCIAS SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;18150,00;300,00;18450,00;306,54;0,00;18143,46;18143,46;0,00;0,00;0,00
;;001;120;13510;64100;2019/004412;2019/004412;APLICACIONES INFORMÁTICAS PARA LOS SERVICIOS DE SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;98252,00;0,00;98252,00;98252,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13510;64100;2020/000470;2020/000470;SERVICIOS SAMUR. SISTEMA DE GESTIÓN Y TRATAMIENTO DE EMERGENCIAS. ADQUISICIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;606000,00;0,00;606000,00;356000,00;0,00;250000,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;120;13510;64100;2020/000439;2020/000439;"""TÚ ERES TAMBIÉN DEL SAMUR"". PLATAFORMA PARA FORMACIÓN  ONLINE A LOS CIUDADANOS";998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13510;64100;2021/000457;2021/000457;DESARROLLO CONTENIDOS VIDEO VALL PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;62302;2019/000011;2019/000011;ÚTILES Y HERRAMIENTAS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;229800,00;-32000,00;197800,00;36,03;0,00;197763,97;197763,97;0,00;0,00;0,00
;;001;120;13610;62302;2021/000507;2021/000507;SERVICIOS DE BOMBEROS. ÚTILES Y HERRAMIENTAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;154589,96;154589,96;8241,88;0,00;146348,08;43257,50;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;62302;2021/000461;2021/000461;EQUIPOS DE RESPIRACIÓN AUTÓNOMOS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;526723,00;526723,00;526723,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;62400;2019/003011;2019/003011;ELEMENTOS DE TRANSPORTE PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;503360,00;0,00;503360,00;503360,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;62400;2021/000414;2021/000414;SERVICIOS DE BOMBEROS. ADQUISICIÓN DE VEHÍCULOS PESADOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;11000000,00;0,00;11000000,00;20460,00;1189950,90;9789589,10;9789589,10;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;62400;2019/003011;2019/003011;ELEMENTOS DE TRANSPORTE PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;758540,92;758540,92;758540,92;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;62400;2021/000462;2021/000462;VEHÍCULOS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;2928200,00;2928200,00;2928200,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;62500;2021/001121;2021/001121;EQUIPAMIENTO SERVICIO DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;17500,00;17500,00;4323,11;0,00;13176,89;13176,89;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;62500;2021/000463;2021/000463;PARQUES DE BOMBEROS. MOBILIARIO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;250000,00;250000,00;250000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;62599;2021/001250;2021/001250;SERVICIOS DE BOMBEROS. NEVERAS PARA FURGONES DE DESCONTAMINACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;3000,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;62599;2021/001256;2021/001256;EQUIPAMIENTO AUDIOVISUAL PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;55000,00;55000,00;55000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;62599;2021/000458;2021/000458;JAULAS PARA LOS EQUIPOS DE INTERVENCIÓN DE LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;720000,00;720000,00;720000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;62599;2021/000459;2021/000459;EQUIPAMIENTO DEPORTIVO PARA GIMNASIOS PARQUES DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;275000,00;275000,00;275000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;62601;2020/000469;2020/000469;SERVICIOS DE BOMBEROS. SISTEMA DE GESTIÓN Y TRATAMIENTO DE EMERGENCIAS. ADQUISICIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;300000,00;0,00;300000,00;0,00;0,00;300000,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;62999;2021/000460;2021/000460;EQUIPAMIENTO MUSEO DE BOMBEROS;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;115000,00;115000,00;115000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;63300;2020/000372;2020/000372;SERVICIOS DE BOMBEROS. MAQUINARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;13786,00;0,00;13786,00;1570,65;0,00;12215,35;12215,35;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13610;63300;2020/000372;2020/000372;SERVICIOS DE BOMBEROS. MAQUINARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;96667,84;96667,84;0,00;0,00;96667,84;96667,84;0,00;0,00;0,00
;;001;120;13610;63400;2019/004460;2019/004460;VEHÍCULO DE RAMPA DE CARGA PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;434390,00;-341940,00;92450,00;92450,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;63400;2021/001306;2021/001306;FURGONES SERVICIOS DE BOMBEROS. MODIFICACIÓN SOPORTERÍA COLCHONES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;17400,00;17400,00;17400,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;63400;2021/001307;2021/001307;FURGONES SERVICIOS DE BOMBEROS. MODIFICACIÓN SOPORTERÍA BRAZO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;17200,00;17200,00;17200,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;63599;2021/000415;2021/000415;PARQUES DE BOMBEROS. ELECTRODOMÉSTICOS COCINAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;18150,00;0,00;18150,00;18150,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;63599;2021/000463;2021/000463;PARQUES DE BOMBEROS. MOBILIARIO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;249000,00;249000,00;249000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;120;13610;63599;2019/004408;2019/004408;REPOSICIÓN DE EQUIPAMIENTO PARA LOS PARQUES DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;13829,91;13829,91;13829,91;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;13610;63600;2021/000413;2021/000413;SERVICIOS DE BOMBEROS. RENOVACIÓN DE TERMINALES Y ACCESORIOS DE RADIO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;90200,00;0,00;90200,00;90200,00;0,00;0,00;0,00;0,00;0,00;0,00
