Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13201;62599;2022/000065;2022/000065;SERVICIOS POLICÍA MUNICIPAL. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;12767,5;12767,5;0;0;12767,5;12767,5;12767,5;0;12767,5;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13201;63999;2022/000457;2022/000457;RENOVACIÓN CÁMARAS VIDEOVIGILANCIA POLICÍA MUNICIPAL ENTORNO C/ BALLESTA;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;34595,92;34595,92;0;0;34595,92;34595,92;34595,92;0;34595,92;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13201;62300;2022/001574;2022/001574;SERVICIOS DE POLICÍA MUNICIPAL. CARPAS DE CAMPAÑA Y EQUIPAMIENTO PARA SU OPERATIVIDAD;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2128,32;2128,32;0;0;2128,32;2128,32;2128,32;0;2128,32;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13201;62599;2022/001574;2022/001574;SERVICIOS DE POLICÍA MUNICIPAL. CARPAS DE CAMPAÑA Y EQUIPAMIENTO PARA SU OPERATIVIDAD;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;16009,58;16009,58;0;0;16009,58;16009,58;16009,58;0;16009,58;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;120;13201;62999;2022/001741;2022/001741;SERVICIOS DE RELACIONES INTERNACIONALES, POLICÍA MUNICIPAL. CÁMARA DE VIDEO DE 360 GRADOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;900;900;0,01;0;899,99;899,99;899,99;0;899,99;
;;001;120;13201;62999;2023/000001;2023/000001;EQUIPAMIENTO AUDIOVISUAL PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;101090;101090;6936,8;0;94153,2;94153,2;94153,2;0;94153,2;
;;001;120;13201;63200;2023/000002;2023/000002;EDIFICIO POLICÍA MUNICIPAL AVENIDA PRINCIPAL, 6. OBRAS ACONDICIONAMIENTO SALÓN DE ACTOS;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;237624,47;237624,47;0;3801,87;233822,6;233822,6;233110,37;0;233110,37;
;;001;120;13201;62301;2023/000364;2023/000364;EDIFICIO ALMACÉN VESTUARIO POLICÍA MUNICIPAL C/ OLIMPO, 35. CLIMATIZACIÓN SALA VIGILANCIA;216;HORTALEZA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;3630;3630;3630;0;0;0;0;0;0;
;;001;120;13201;62599;2023/000366;2023/000366;EDIFICIO POLICÍA MUNICIPAL AV. PRINCIPAL, 6. BUTACAS SALÓN DE ACTOS;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;75631,23;75631,23;5567,39;28217,2;41846,64;41846,64;41846,64;0;0;
;;001;120;13201;62902;2023/000368;2023/000368;ADQUISICIÓN DE SEMOVIENTES PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;24440,08;24440,08;1150;0;23290,08;23290,08;23290,08;0;12705;
;;001;120;13201;64100;2023/000375;2023/000375;APLICACIONES INFORMÁTICAS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;120013,35;120013,35;854,36;10274,16;108884,83;108884,83;108884,83;0;52497,06;
;;001;120;13201;62599;2023/000447;2023/000447;NUEVAS COMISARÍAS INTEGRALES DE LA POLICÍA MUNICIPAL. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;505,2;505,2;505,2;0;0;0;0;0;0;
;;001;120;13201;62599;2023/000447;2023/010447;NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE CIUDAD LINEAL. OTRO MOBILIARIO Y ENSERES;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;10306,88;10306,88;0;0;10306,88;10306,88;8866,98;0;8866,98;
;;001;120;13201;62599;2023/000447;2023/020447;NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE CARABANCHEL. OTRO MOBILIARIO Y ENSERES;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;11150,92;11150,92;0;0;11150,92;11150,92;9093,92;0;9093,92;
;;001;120;13201;62599;2023/000447;2023/040447;NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE VILLA DE VALLECAS. OTRO MOBILIARIO Y ENSERES;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2057;2057;0;0;2057;2057;0;0;0;
;;001;120;13201;62599;2023/000457;2023/000457;EDIFICIOS POLICÍA MUNICIPAL. FUENTES DE AGUA REFRIGERADA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1556,25;1556,25;1556,25;0;0;0;0;0;0;
;;001;120;13201;62599;2023/000457;2023/010457;EDIFICIO POLICÍA MUNICIPAL, AV. PRINCIPAL, 6. FUENTES DE AGUA REFRIGERADA;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;10443,75;10443,75;0;0;10443,75;10443,75;10443,75;0;0;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;120;13201;64100;2023/001100;2023/001100;SERVICIOS POLICÍA MUNICIPAL. ADQUISICIÓN DE LICENCIA SOFTWARE PARA GESTIÓN DE EVENTOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;10000;10000;7882,5;0;2117,5;2117,5;2117,5;0;2117,5;
;;001;120;13201;62599;2023/001319;2023/001319;BICICLETAS Y TRICICLOS PARA LA UNIDAD DE EDUCACIÓN VÍAL DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;18065,3;18065,3;6,5;0;18058,8;18058,8;18058,8;0;18058,8;
;;001;120;13201;63200;2023/001373;2023/001373;COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO CIUDAD LINEAL. ADECUACIÓN ZONAS EXTERIORES;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;50000;50000;2000,79;0;47999,21;47999,21;47999,21;0;47999,21;
;;001;120;13201;63200;2023/001374;2023/001374;COMISARÍA DE MEDIO AMBIENTE DE POLICÍA MUNICIPAL. ADECUACIÓN ZONAS EXTERIORES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;50000;50000;2026,77;0;47973,23;47973,23;47973,23;0;0;
;;001;120;13201;63200;2023/001375;2023/001375;COMISARÍA INTEGRAL DISTRITO DE CHAMARTÍN. OBRAS ADECUACIÓN ZONAS EXTERIORES;205;CHAMARTIN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;50000;50000;18351,24;0;31648,76;31648,76;31648,76;0;0;
;;001;120;13201;62302;2023/001376;2023/001376;ÚTILES Y HERRAMIENTAS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;32840;32840;3566,77;0;29273,23;29273,23;29273,23;0;25624,41;
;;001;120;13201;62601;2023/001377;2023/001377;EQUIPOS PARA PROCESOS DE DATOS PARA LOS SERVICIOS DE POLICÍA MUNICIAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;135660;135660;135660;0;0;0;0;0;0;
;;001;120;13201;62999;2023/001378;2023/001378;SERVICIOS POLICÍA MUNICIPAL. DISPOSITIVOS DE CONTROL Y SENSORES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;20200;20200;7737;0;12463;12463;12463;0;12463;
;;001;120;13201;62999;2023/001459;2023/001459;BANDA POLICIA MUNICIPAL. ADQUISICION DE INSTRUMENTOS MUSICALES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;17656;17656;20,25;0;17635,75;17635,75;17635,75;0;17635,75;
;;001;120;13201;62599;2023/001463;2023/001463;SERVICIOS POLICÍA MUNICIPAL. EQUIPOS DE AIRE ACONDICIONADO PORTÁTIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;16348,79;16348,79;40,29;0;16308,5;16308,5;16308,5;0;16308,5;
;;001;120;13201;64100;2023/001473;2023/001473;SERVICIOS DE POLICÍA MUNICIPAL. ADQUISICIÓN DE LICENCIAS PARA SISTEMA DE INFORMACIÓN GEOGRÁFICA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;14800;14800;470,61;0;14329,39;14329,39;14329,39;0;0;
;;001;120;13201;62599;2023/001474;2023/001474;SERVICIOS DE POLICÍA MUNICIPAL. ARMARIO PARA CUSTODIA DE LLAVES DE VEHÍCULOS DE LA FLOTA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;7000;7000;3902,88;0;3097,12;3097,12;3097,12;0;0;
;;001;120;13201;62999;2023/001475;2023/001475;SERVICIOS DE POLICÍA MUNICIPAL. DRONES DE PEQUEÑA ENVERGADURA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;18100;18100;180,99;0;17919,01;17919,01;17919,01;0;17919,01;
;;001;120;13201;62599;2023/001536;2023/001536;SERVICIOS DIRECCIÓN GENERAL DE LA POLICÍA MUNICIPAL. OTRO MOBILIARIO Y ENSERES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;1800;1800;151,62;0;1648,38;1648,38;1648,38;0;0;
;;001;120;13201;60912;2023/001541;2023/001541;SERVICIOS POLICÍA MUNICIPAL. SEÑALIZACIÓN VIAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;18075;18075;1244,14;0;16830,86;16830,86;16830,86;0;0;
;;001;120;13201;62599;2023/001554;2023/001554;DEPENDENCIAS POLICÍA MUNICIPAL, AVENIDA PRINCIPAL, 6. OTRO MOBILIARIO Y ENSERES;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;6573,5;6573,5;530,76;0;6042,74;6042,74;6042,74;0;6042,74;
;;001;120;13201;62599;2023/001558;2023/001558;COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO CIUDAD LINEAL. BANDERAS PROTOCOLARIAS;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;12000;12000;258,16;0;11741,84;11741,84;11741,84;0;0;
;;001;120;13201;62500;2023/001562;2023/001562;DEPENDENCIAS POLICÍA MUNICIPAL. PERCHEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;29,12;29,12;29,12;0;0;0;0;0;0;
;;001;120;13201;62500;2023/001562;2023/011562;COMISARÍA INTEGRAL DE POLICÍA MUNICIPAL DEL DISTRITO DE VILLA DE VALLECAS. PERCHEROS;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2998,99;2998,99;0;0;2998,99;2998,99;2998,99;0;0;
;;001;120;13201;62500;2023/001562;2023/021562;COMISARÍA INTEGRAL DE POLICÍA MUNICIPAL DEL DISTRITO DE CIUDAD LINEAL. PERCHEROS;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2998,99;2998,99;0;0;2998,99;2998,99;2998,99;0;0;
;;001;120;13201;62500;2023/001562;2023/031562;COMISARÍA INTEGRAL DE POLICÍA MUNICIPAL DEL DISTRITO DE CARABANCHEL. PERCHEROS;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1972,9;1972,9;0;0;1972,9;1972,9;1972,9;0;0;
;;001;120;13201;62300;2023/004088;2023/004088;PRÓRROGA CRÉDITO 001120/13201/62300;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;11500;-11500;0;0;0;0;0;0;0;0;
;;001;120;13201;62301;2023/004089;2023/004089;PRÓRROGA CRÉDITO 001120/13201/62301;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;37000;-37000;0;0;0;0;0;0;0;0;
;;001;120;13201;62302;2023/004090;2023/004090;PRÓRROGA CRÉDITO 001120/13201/62302;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;24450;-24450;0;0;0;0;0;0;0;0;
;;001;120;13201;62400;2023/004091;2023/004091;PRÓRROGA CRÉDITO 001120/13201/62400;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;802744;-802744;0;0;0;0;0;0;0;0;
;;001;120;13201;62500;2023/004092;2023/004092;PRÓRROGA CRÉDITO 001120/13201/62500;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;497400;-497400;0;0;0;0;0;0;0;0;
;;001;120;13201;62599;2023/004093;2023/004093;PRÓRROGA CRÉDITO 001120/13201/62599;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;850;-850;0;0;0;0;0;0;0;0;
;;001;120;13201;62601;2023/004094;2023/004094;PRÓRROGA CRÉDITO 001120/13201/62601;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;232800;-232800;0;0;0;0;0;0;0;0;
;;001;120;13201;62999;2023/004095;2023/004095;PRÓRROGA CRÉDITO 001120/13201/62999;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;1392944;-1392944;0;0;0;0;0;0;0;0;
;;001;120;13201;63200;2023/004096;2023/004096;PRÓRROGA CRÉDITO 001120/13201/63200;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;100000;-100000;0;0;0;0;0;0;0;0;
;;001;120;13201;63301;2023/004097;2023/004097;PRÓRROGA CRÉDITO 001120/13201/63301;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;154400;-154400;0;0;0;0;0;0;0;0;
;;001;120;13201;63999;2023/004098;2023/004098;PRÓRROGA CRÉDITO 001120/13201/63999;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;625000;-625000;0;0;0;0;0;0;0;0;
;;001;120;13201;64099;2023/004099;2023/004099;PRÓRROGA CRÉDITO 001120/13201/64099;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;23000;-23000;0;0;0;0;0;0;0;0;
;;001;120;13201;64100;2023/004100;2023/004100;PRÓRROGA CRÉDITO 001120/13201/64100;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;453750;-453750;0;0;0;0;0;0;0;0;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;120;13510;64100;2020/000439;2020/000439;"""TÚ ERES TAMBIÉN DEL SAMUR"". PLATAFORMA PARA FORMACIÓN  ONLINE A LOS CIUDADANOS";998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;19200,01;19200,01;9600,01;0;9600;9600;9599,99;0;0;
;;001;120;13510;64100;2020/000470;2020/000470;SERVICIOS SAMUR. SISTEMA DE GESTIÓN Y TRATAMIENTO DE EMERGENCIAS. ADQUISICIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;111345;111345;0,11;0;111344,89;111344,89;111344,89;0;111344,89;
;;001;120;13510;63200;2021/000455;2021/010455;BASE 0 CENTRAL SAMUR-PROTECCIÓN CIVIL. ADECUACIÓN PUERTAS Y MOTORES E INSTALACIÓN SISTEMA SEGURIDAD;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;12981,53;12981,53;0;0;12981,53;12981,53;12981,53;0;12981,53;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13510;62300;2022/000429;2022/000429;MATERIAL NRBQ (NUCLEAR, RADIOLÓGICO, BIOLÓGICO Y QUÍMICO) PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;331782;331782;0;0;331782;331782;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13510;62400;2022/000433;2022/000433;VEHICULOS PARA LOS SERVICIOS DE SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;563583,38;563583,38;0;0;563583,38;563583,38;563583,38;0;563583,38;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;120;13510;62999;2022/000435;2022/000435;CENTROS ASISTENCIALES POLIVALENTES PARA LOS SERVICIOS DE SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;311835,15;311835,15;0;0;311835,15;311835,15;0;0;0;
;;001;120;13510;62300;2023/000008;2023/000008;SAMUR-PROTECCIÓN CIVIL. APARATOS ELECTROMEDICINA,DISPOSITIVOS MÉDICOS Y OTRA MAQUINARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;908147,88;908147,88;483181,36;2124,83;422841,69;422841,69;422841,69;0;0;
;;001;120;13510;62301;2023/000009;2023/000009;SISTEMA DE VIDEOVIGILANCIA BASES OPERATIVAS SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;40000;40000;27029,82;0;12970,18;12970,18;12970,18;0;0;
;;001;120;13510;62599;2023/000010;2023/000010;BASES DEL SAMUR-PROTECCIÓN CIVIL. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;101611,43;101611,43;101611,43;0;0;0;0;0;0;
;;001;120;13510;62599;2023/000010;2023/050010;BASE 26 SAMUR-PROTECCIÓN CIVIL, AVENIDA BUENOS AIRES, 17. OTRO MOBILIARIO Y ENSERES;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;5927,94;5927,94;0;0;5927,94;5927,94;5927,94;0;0;
;;001;120;13510;62599;2023/000010;2023/060010;BASE 0 CENTRAL SAMUR-PROTECCIÓN CIVIL, RONDA DE LAS PROVINCIAS, 7. OTRO MOBILIARIO Y ENSERES;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;58688,63;58688,63;0;0;58688,63;58688,63;49014,68;0;0;
;;001;120;13510;62600;2023/000011;2023/000011;EQUIPOS DE COMUNICACIÓN PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;68150;68150;50435,21;4133,75;13581,04;13581,04;13581,04;0;0;
;;001;120;13510;64100;2023/000345;2023/000345;LICENCIAS APLICACIONES INFORMÁTICAS PARA SERVICIOS SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;105600;105600;14228,63;0;91371,37;91371,37;91371,37;0;0;
4;SC Y CE FINANC. CON RTG;001;120;13510;63400;2023/001039;2023/001039;RENOVACIÓN DE VEHÍCULOS DEL SERVICIO SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;939300;939300;29233,59;0;910066,41;910066,41;910066,41;0;0;
;;001;120;13510;62300;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;60000;60000;877,84;0;59122,16;59122,16;59122,16;0;0;
;;001;120;13510;62302;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;60000;60000;645,36;0;59354,64;59354,64;57175,19;0;12400,12;
;;001;120;13510;62599;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;60000;60000;3223,86;0;56776,14;56776,14;56615,21;0;0;
;;001;120;13510;63599;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;60000;60000;25587,6;0;34412,4;34412,4;17859,6;0;0;
;;001;120;13510;62300;2023/004101;2023/004101;PRÓRROGA CRÉDITO 001120/13510/62300;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;510600;-510600;0;0;0;0;0;0;0;0;
;;001;120;13510;62400;2023/004102;2023/004102;PRÓRROGA CRÉDITO 001120/13510/62400;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;1141000;-1141000;0;0;0;0;0;0;0;0;
;;001;120;13510;62600;2023/004103;2023/004103;PRÓRROGA CRÉDITO 001120/13510/62600;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;139865;-139865;0;0;0;0;0;0;0;0;
;;001;120;13510;62999;2023/004104;2023/004104;PRÓRROGA CRÉDITO 001120/13510/62999;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;400000;-400000;0;0;0;0;0;0;0;0;
;;001;120;13510;63601;2023/004105;2023/004105;PRÓRROGA CRÉDITO 001120/13510/63601;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;100000;-100000;0;0;0;0;0;0;0;0;
;;001;120;13510;64100;2023/004106;2023/004106;PRÓRROGA CRÉDITO 001120/13510/64100;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;293845;-293845;0;0;0;0;0;0;0;0;
