Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;;
;;001;130;33210;62999;2024/001138;2024/001138;BIBLIOTECA PÚBLICA ÁNGEL GONZÁLEZ. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2450,00;2450,00;2450,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;62999;2024/001139;2024/001139;BIBLIOTECA PÚBLICA EUGENIO TRÍAS. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;203;RETIRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;5420,00;5420,00;5420,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;62999;2024/001140;2024/001140;BIBLIOTECA PÚBLICA HUERTA DE LA SALUD. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;216;HORTALEZA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2450,00;2450,00;2450,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;62999;2024/001141;2024/001141;BIBLIOTECA PÚBLICA IVÁN DE VARGAS. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2450,00;2450,00;1297,17;0,00;1152,83;1152,83;0,00;0,00;0,00;;
;;001;130;33210;62999;2024/001142;2024/001142;BIBLIOTECA PÚBLICA LA ELIPA. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;215;CIUDAD LINEAL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2450,00;2450,00;2450,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;62999;2024/001143;2024/001143;BIBLIOTECA PÚBLICA MIGUEL DELIBES. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;214;MORATALAZ;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2500,00;2500,00;2500,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;62999;2024/001145;2024/001145;SERVICIOS DE BIBLIOTECAS Y ARCHIVOS. MATERIAL PARA ORGANIZACIÓN DE EVENTOS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;5000,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/000399;2024/000399;EQUIPAMIENTO BIBLIOTECAS PUBLICAS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;160000,00;-144529,00;15471,00;15471,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/000399;2024/010399;EQUIPAMIENTO BIBLIOTECA PÚBLICA SAN BLAS;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;15646,72;15646,72;0,00;112,74;15533,98;15533,98;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/000399;2024/020399;EQUIPAMIENTO BIBLIOTECA PÚBLICA FRANCISCO IBÁÑEZ;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;18353,28;18353,28;0,00;0,00;18353,28;18353,28;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/000399;2024/030399;EQUIPAMIENTO BIBLIOTECA PÚBLICA LA CHATA;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;4838,78;4838,78;0,00;366,62;4472,16;4472,16;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/000399;2024/040399;EQUIPAMIENTO BIBLIOTECA PÚBLICA MIGUEL DELIBES;214;MORATALAZ;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2935,46;2935,46;0,00;0,00;2935,46;2935,46;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/000399;2024/050399;EQUIPAMIENTO BIBLIOTECA PÚBLICA MANUEL VÁZQUEZ MONTALBÁN;206;TETUAN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;5754,76;5754,76;0,00;0,00;5754,76;5754,76;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/001245;2024/001245;HEMEROTECA MUNICIPAL. BALDAS PARA ESTANTERÍAS MÓVILES COMPACTAS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;10500,00;10500,00;0,00;0,00;10500,00;0,00;0,00;0,00;0,00;;
;;001;130;33210;63599;2024/001246;2024/001246;BIBLIOTECA TÉCNICA CONDE DUQUE. CARROS PARA TRASLADO DE COLECCIÓN BIBLIOGRÁFICA;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2000,00;2000,00;2000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13001;62601;2024/000099;2024/000099;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. EQUIPOS PARA PROCESO DE DATOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;36300,00;107000,00;143300,00;36820,00;0,00;106480,00;0,00;0,00;0,00;0,00;;
;;001;120;13001;63599;2024/000101;2024/000101;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;18000,00;0,00;18000,00;18000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13001;63600;2024/000104;2024/000104;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. EQUIPOS DE COMUNICACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;40000,00;0,00;40000,00;40000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13001;64100;2024/000105;2024/000105;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. APLICACIONES INFORMATICAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;3300,00;0,00;3300,00;1002,21;0,00;2297,79;2297,79;2297,79;0,00;2297,79;;
;;001;120;13201;62300;2024/001104;2024/001104;SERVICIOS POLICÍA MUNICIPAL. GENERADOR ELÉCTRICO PARA VEHÍCULO DE AVITUALLAMIENTO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;10500,00;10500,00;115,71;0,00;10384,29;10384,29;10384,29;0,00;10384,29;;
;;001;120;13201;62302;2024/000107;2024/000107;EQUIPACIÓN RESCATE INDIVIDUAL SECCION CANINA DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;500,00;0,00;500,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62400;2023/001490;2023/001490;SERVICIOS POLICÍA MUNICIPAL. VEHÍCULO DE AVITUALLAMIENTO Y APOYO LOGÍSTICO PARA GRANDES EVENTOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;121000,00;0,00;121000,00;6050,00;0,00;114950,00;114950,00;0,00;0,00;0,00;;
;;001;120;13201;62400;2024/000109;2024/000109;VEHÍCULOS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;3750000,00;-467995,00;3282005,00;3282005,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62500;2023/000365;2023/000365;UNIDADES INTEGRALES POLICÍA MUNICIPAL. TAQUILLAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;1288069,00;-1288065,76;3,24;3,24;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62500;2023/000365;2023/010365;UNIDAD ATESTADOS DE TRÁFICO CALLE PLOMO, 14. TAQUILLAS;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;418095,29;418095,29;0,00;0,00;418095,29;418095,29;215969,75;0,00;215969,75;;
;;001;120;13201;62500;2023/000365;2023/020365;UNIDAD INTEGRAL POLICÍA MUNICIPAL CHAMARTÍN. TAQUILLAS;205;CHAMARTIN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;212093,38;212093,38;0,00;0,00;212093,38;212093,38;0,00;0,00;0,00;;
;;001;120;13201;62500;2023/000365;2023/030365;UNIDAD INTEGRAL POLICÍA MUNICIPAL CARABANCHEL. TAQUILLAS;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;255841,09;255841,09;0,00;0,00;255841,09;255841,09;0,00;0,00;0,00;;
;;001;120;13201;62500;2023/000365;2023/040365;UNIDAD INTEGRAL POLICÍA MUNICIPAL CIUDAD LINEAL. TAQUILLAS;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;228152,66;228152,66;0,00;0,00;228152,66;228152,66;0,00;0,00;0,00;;
;;001;120;13201;62500;2023/000365;2023/050365;UNIDAD INTEGRAL POLICÍA MUNICIPAL VILLA DE VALLECAS. TAQUILLAS;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;173883,34;173883,34;0,00;0,00;173883,34;173883,34;110753,72;0,00;110753,72;;
;;001;120;13201;62500;2024/000110;2024/000110;DEPENDENCIAS POLICÍA MUNICIPAL. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;384500,00;-58092,71;326407,29;326407,29;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62500;2024/000110;2024/010110;UNIDAD LOGÍSTICA POLÍCIA MUNICIPAL. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;645,48;645,48;0,00;0,00;645,48;645,48;0,00;0,00;0,00;;
;;001;120;13201;62500;2024/000110;2024/020110;COMISARÍA PRINCIPAL POLICÍA JUDICIAL DE MADRID, C/ PLOMO 14. MOBILIARIO Y EQUIPOS DE OFICINA;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;48410,59;48410,59;0,00;0,00;48410,59;48410,59;0,00;0,00;0,00;;
;;001;120;13201;62500;2024/000110;2024/030110;COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO PUENTE VALLECAS. MOBILIARIO Y EQUIPOS DE OFICINA;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;9036,64;9036,64;0,00;0,00;9036,64;9036,64;0,00;0,00;0,00;;
;;001;120;13201;62599;2023/000447;2023/000447;NUEVAS COMISARÍAS INTEGRALES DE LA POLICÍA MUNICIPAL. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;257,37;257,37;257,37;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62599;2023/000447;2023/010447;NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE CIUDAD LINEAL. OTRO MOBILIARIO Y ENSERES;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;1439,90;1439,90;0,00;0,00;1439,90;1439,90;1439,90;0,00;1439,90;;
;;001;120;13201;62599;2023/000447;2023/020447;NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE CARABANCHEL. OTRO MOBILIARIO Y ENSERES;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;2057,00;2057,00;0,00;0,00;2057,00;2057,00;2057,00;0,00;2057,00;;
;;001;120;13201;62599;2023/000447;2023/040447;NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE VILLA DE VALLECAS. OTRO MOBILIARIO Y ENSERES;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;9059,63;9059,63;0,00;0,00;9059,63;9059,63;9059,63;0,00;9059,63;;
;;001;120;13201;62599;2024/000111;2024/000111;EQUIPAMIENTO COMISARÍA DE EDUCACIÓN VIAL;214;MORATALAZ;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;18150,00;0,00;18150,00;286,77;0,00;17863,23;17863,23;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/000113;2024/000113;SERVICIOS POLICÍA MUNICIPAL. EQUIPOS Y SISTEMAS FRIO CALOR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;34770,00;0,00;34770,00;34770,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/000124;2024/000124;OTRO EQUIPAMIENTO DIVERSO PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;3000,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/000431;2024/000431;COMISARÍAS INTEGRALES DE POLICÍA MUNICIPAL. PERSIANAS VENECIANAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;41,50;41,50;41,50;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/000431;2024/010431;COMISARÍA INTEGRAL DE POLICÍA MUNICIPAL DEL DISTRITO DE PUENTE DE VALLECAS. PERSIANAS VENECIANAS;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;9029,79;9029,79;0,00;0,00;9029,79;9029,79;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/000431;2024/020431;COMISARÍA INTEGRAL DE POLICÍA MUNICIPAL DEL DISTRITO DE VILLA DE VALLECAS. PERSIANAS VENECIANAS;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;9028,71;9028,71;0,00;0,00;9028,71;9028,71;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/001105;2024/001105;EQUIPAMIENTO COMISARÍA DE COORDINACIÓN JUDICIAL DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;4000,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/001165;2024/001165;NUEVO ALMACÉN DE VESTUARIO POLICÍA MUNICIPAL, C/REAL DE SAN VICENTE,8. ESTANTERÍAS PARA PALLETS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;48932,40;48932,40;48932,40;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62599;2024/001225;2024/001225;EQUIPAMIENTO COMISARÍA PRINCIPAL POLICÍA JUDICIAL DE MADRID, C/ PLOMO 14. OTRO MOBILIARIO Y ENSERES;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;6050,00;6050,00;6050,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;120;13201;62601;2023/001377;2023/001377;EQUIPOS PARA PROCESOS DE DATOS PARA LOS SERVICIOS DE POLICÍA MUNICIAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;53433,60;53433,60;0,00;0,00;53433,60;53433,60;53433,60;0,00;53433,60;;
;;001;120;13201;62601;2024/000117;2024/000117;EQUIPOS PARA TRATAMIENTO DE DATOS SERVICIOS POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;237451,00;307566,40;545017,40;117885,88;0,00;427131,52;23009,31;23009,31;0,00;23009,31;;
;;001;120;13201;62601;2024/000424;2024/000424;SALA DE PRENSA DEL GARAJE DE LA CALLE SACRAMENTO. EQUIPAMIENTO INFORMÁTICO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33601;62901;2023/001506;2023/001506;CENTRO DE INTERPRETACIÓN DEL PAISAJE DE LA LUZ. SEÑALÉTICA;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;2000,00;1625,00;3625,00;12,71;0,00;3612,29;3612,29;1638,34;0,00;1638,34;;
;;001;130;33601;63200;2018/006051;2018/006051;"PALACIO ""EL CAPRICHO"". REHABILITACIÓN PARA DESARROLLO MUSEOGRÁFICO";221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;2833529,00;415323,61;3248852,61;418256,45;0,00;2830596,16;2830596,16;447902,48;0,00;447902,48;;
;;001;130;33601;63900;2018/000484;2018/000484;FRONTÓN BETI JAI. REHABILITACIÓN;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;550000,00;0,00;550000,00;297606,09;0,00;252393,91;79414,84;48385,33;0,00;0,00;;
;;001;130;33601;63900;2020/000043;2020/000043;CASA DE VARGAS. REHABILITACIÓN CASA-PALACIO Y JARDÍN DE FELIPE II;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;78304,24;78304,24;78304,24;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33601;63900;2020/000419;2020/000419;PABELLÓN DE HEXÁGONOS CASA DE CAMPO. REHABILITACIÓN;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;100000,00;-81900,00;18100,00;0,00;18100,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33601;63900;2021/000053;2021/000053;NAVE 15 MATADERO. OBRAS DE ACONDICIONAMIENTO;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;90000,00;-72000,00;18000,00;576,00;0,00;17424,00;17424,00;0,00;0,00;0,00;;
;;001;130;33601;63900;2022/000093;2022/000093;CASA DE LA VILLA. OBRAS DE RESTAURACION;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;266000,00;10655,21;276655,21;11663,19;53369,89;211622,13;211622,13;0,00;0,00;0,00;;
;;001;130;33601;63900;2022/001398;2022/001398;CUARTEL CONDE DUQUE. OBRAS PARA LA TERMORREGULACIÓN Y ADECUACIÓN DE ESPACIOS;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;108800,00;108800,00;28202,65;0,00;80597,35;80597,35;0,00;0,00;0,00;;
;;001;130;33601;63900;2023/001367;2023/001367;PALACIO CIBELES. SUBSANACIÓN DEFICIENCIA INSTALACIÓN ELÉCTRICA, PROTECCIÓN INCENDIOS Y CLIMATIZACIÓN;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000000,00;0,00;1000000,00;1,64;0,00;999998,36;999998,36;108940,72;0,00;108940,72;;
;;001;130;33601;63900;2024/000406;2024/000406;MUSEO DE HISTORIA DE MADRID. RESTAURACIÓN DE PORTADA;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;90000,00;0,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33601;63900;2024/001194;2024/001194;MUSEO DE SAN ISIDRO. LOS ORÍGENES DE MADRID. ACONDICIONAMIENTO DEL JARDIN ARQUEOBOTÁNICO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;50000,00;50000,00;3418,81;0,00;46581,19;46581,19;0,00;0,00;0,00;;
;;001;130;33601;63900;2024/001210;2024/001210;PALACIO DE CIBELES. SUSTITUCIÓN PUERTA GARAJE Y SUBSANACIÓN DE DEFICIENCIAS ELÉCTRICAS;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;28000,00;28000,00;1906,35;0,00;26093,65;26093,65;0,00;0,00;0,00;;
;;001;130;33601;63900;2024/001264;2024/001264;PALACIO DE CIBELES. OBRAS DE ACONDICIONAMIENTO DE ESPACIOS;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;13900,00;13900,00;13900,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;130;33681;63900;2020/000043;2020/000043;CASA DE VARGAS. REHABILITACIÓN CASA-PALACIO Y JARDÍN DE FELIPE II;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;9809073,62;9809073,62;9809073,62;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;131;34201;61999;2022/000046;2022/000046;DEPORTIVO BÁSICO JUAN PABLO II. SUSTITUCIÓN CÉSPED ARTIFICIAL Y MEJORAS CAMPO DE RUGBY;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;44341,00;0,00;44341,00;5720,13;38620,87;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;131;34201;61999;2022/001482;2022/001482;DEPORTIVO BÁSICO SANTA RITA. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;150000,00;-150000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;131;34201;61999;2023/000282;2023/000282;DEPORTIVO BÁSICO PARQUE LINEAL DEL MANZANARES. SUSTITUCIÓN DE CÉSPED;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;131;34201;61999;2023/000283;2023/000283;DEPORTIVO BÁSICO PARQUE DE LA VICALVARADA. SUSTITUCIÓN DE CÉSPED;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;500000,00;0,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;131;34201;62200;2021/001118;2021/001118;PARQUE PARA DEPORTES URBANOS EN EL DISTRITO VILLAVERDE. CONSTRUCCIÓN;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;91744,00;105171,00;196915,00;195744,42;0,00;1170,58;1170,58;1170,58;0,00;1170,58;;
;;001;131;34201;62999;2024/001058;2024/001058;INSTALACIÓN DEPORTIVA BÁSICA CAMPOS DE RUGBY DE LAS LEONAS. PARABALONES Y JAULAS;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;48258,00;48258,00;9574,30;0,00;38683,70;38683,70;0,00;0,00;0,00;;
;;001;131;34201;63200;2021/000606;2021/000606;REPOSICIÓN DE CÉSPED ARTIFICIAL EN CAMPOS DE FÚTBOL INSTALACIONES DEPORTIVAS MADRID;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1,57;1,57;1,57;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;131;34201;63200;2021/000606;2021/020606;CENTRO DEPORTIVO ORCASITAS. REPOSICIÓN DE CÉSPED ARTIFICIAL CAMPO DE FÚTBOL;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;18131,36;18131,36;0,00;18131,36;0,00;0,00;0,00;0,00;0,00;;
